2140,18/06식,"23,000km",TRUE,FALSE,/assets/images/car/kia/soulEV/21.jpg,/assets/images/car/kia/soulEV/2.jpg,/assets/images/car/kia/soulEV/3.jpg,/assets/images/car/kia/soulEV/4.jpg,207,56,/assets/images/car/kia/soulEV/5.jpg,/assets/images/car/kia/soulEV/6.jpg,/assets/images/car/kia/soulEV/7.jpg,/assets/images/car/kia/soulEV/8.jpg,/assets/images/car/kia/soulEV/9.jpg,/assets/images/car/kia/soulEV/10.jpg,/assets/images/car/kia/soulEV/11.jpg
1990,18/03식,"20,000km",TRUE,FALSE,/assets/images/car/samsung/sm3ZERE/20.jpg,/assets/images/car/samsung/sm3ZERE/2.jpg,/assets/images/car/samsung/sm3ZERE/3.jpg,/assets/images/car/samsung/sm3ZERE/4.jpg,213,47,/assets/images/car/samsung/sm3ZERE/5.jpg,/assets/images/car/samsung/sm3ZERE/6.jpg,/assets/images/car/samsung/sm3ZERE/7.jpg,/assets/images/car/samsung/sm3ZERE/8.jpg,/assets/images/car/samsung/sm3ZERE/9.jpg,/assets/images/car/samsung/sm3ZERE/10.jpg,/assets/images/car/samsung/sm3ZERE/11.jpg
360,18/01식,543km,TRUE,FALSE,/assets/images/car/samsung/twizyIntence/1.jpg,/assets/images/car/samsung/twizyIntence/2.jpg,/assets/images/car/samsung/twizyIntence/3.jpg,/assets/images/car/samsung/twizyIntence/4.jpg,60,46,/assets/images/car/samsung/twizyIntence/5.jpg,/assets/images/car/samsung/twizyIntence/6.jpg,/assets/images/car/samsung/twizyIntence/7.jpg,/assets/images/car/samsung/twizyIntence/8.jpg,/assets/images/car/samsung/twizyIntence/9.jpg,/assets/images/car/samsung/twizyIntence/10.jpg,/assets/images/car/samsung/twizyIntence/11.jpg
1970,16/11식,"22,682km",TRUE,FALSE,/assets/images/car/hyundai/ioniqN/28.jpg,/assets/images/car/hyundai/ioniqN/2.jpg,/assets/images/car/hyundai/ioniqN/3.jpg,/assets/images/car/hyundai/ioniqN/4.jpg,248,68,/assets/images/car/hyundai/ioniqN/5.jpg,/assets/images/car/hyundai/ioniqN/6.jpg,/assets/images/car/hyundai/ioniqN/7.jpg,/assets/images/car/hyundai/ioniqN/8.jpg,/assets/images/car/hyundai/ioniqN/9.jpg,/assets/images/car/hyundai/ioniqN/10.jpg,/assets/images/car/hyundai/ioniqN/11.jpg
2250,17/05식,"42,900km",TRUE,FALSE,/assets/images/car/samsung/twizyLife/1.jpg,/assets/images/car/samsung/twizyLife/2.jpg,/assets/images/car/samsung/twizyLife/3.jpg,/assets/images/car/samsung/twizyLife/4.jpg,165,45,/assets/images/car/samsung/twizyLife/5.jpg,/assets/images/car/samsung/twizyLife/6.jpg,/assets/images/car/samsung/twizyLife/7.jpg,/assets/images/car/samsung/twizyLife/8.jpg,/assets/images/car/samsung/twizyLife/9.jpg,/assets/images/car/samsung/twizyLife/10.jpg,/assets/images/car/samsung/twizyLife/11.jpg
1699,17/02식,"46,514km",TRUE,FALSE,/assets/images/car/samsung/sm3ZESEplus/1.jpg,/assets/images/car/samsung/sm3ZESEplus/2.jpg,/assets/images/car/samsung/sm3ZESEplus/3.jpg,/assets/images/car/samsung/sm3ZESEplus/4.jpg,249,52,/assets/images/car/samsung/sm3ZESEplus/5.jpg,/assets/images/car/samsung/sm3ZESEplus/6.jpg,/assets/images/car/samsung/sm3ZESEplus/7.jpg,/assets/images/car/samsung/sm3ZESEplus/8.jpg,/assets/images/car/samsung/sm3ZESEplus/9.jpg,/assets/images/car/samsung/sm3ZESEplus/10.jpg,/assets/images/car/samsung/sm3ZESEplus/11.jpg
1230,17/02식,"35,499km",TRUE,FALSE,/assets/images/car/hyundai/konaPremium/1.jpg,/assets/images/car/hyundai/konaPremium/2.jpg,/assets/images/car/hyundai/konaPremium/3.jpg,/assets/images/car/hyundai/konaPremium/4.jpg,133,44,/assets/images/car/hyundai/konaPremium/5.jpg,/assets/images/car/hyundai/konaPremium/6.jpg,/assets/images/car/hyundai/konaPremium/7.jpg,/assets/images/car/hyundai/konaPremium/8.jpg,/assets/images/car/hyundai/konaPremium/9.jpg,/assets/images/car/hyundai/konaPremium/10.jpg,/assets/images/car/hyundai/konaPremium/11.jpg
2070,18/03식,"48,860km",TRUE,FALSE,/assets/images/car/gm/boltEVLT/1.jpg,/assets/images/car/gm/boltEVLT/2.jpg,/assets/images/car/gm/boltEVLT/3.jpg,/assets/images/car/gm/boltEVLT/4.jpg,226,62,/assets/images/car/gm/boltEVLT/5.jpg,/assets/images/car/gm/boltEVLT/6.jpg,/assets/images/car/gm/boltEVLT/7.jpg,/assets/images/car/gm/boltEVLT/8.jpg,/assets/images/car/gm/boltEVLT/9.jpg,/assets/images/car/gm/boltEVLT/10.jpg,/assets/images/car/gm/boltEVLT/11.jpg
3550,19/04식,"26,040km",TRUE,FALSE,/assets/images/car/samsung/twizyIntence/1.jpg,/assets/images/car/samsung/twizyIntence/2.jpg,/assets/images/car/samsung/twizyIntence/3.jpg,/assets/images/car/samsung/twizyIntence/4.jpg,190,46,/assets/images/car/samsung/twizyIntence/5.jpg,/assets/images/car/samsung/twizyIntence/6.jpg,/assets/images/car/samsung/twizyIntence/7.jpg,/assets/images/car/samsung/twizyIntence/8.jpg,/assets/images/car/samsung/twizyIntence/9.jpg,/assets/images/car/samsung/twizyIntence/10.jpg,/assets/images/car/samsung/twizyIntence/11.jpg
2070,17/04식,"60,000km",TRUE,FALSE,/assets/images/car/kia/niroNobless/17.jpg,/assets/images/car/kia/niroNobless/2.jpg,/assets/images/car/kia/niroNobless/3.jpg,/assets/images/car/kia/niroNobless/4.jpg,227,37,/assets/images/car/kia/niroNobless/5.jpg,/assets/images/car/kia/niroNobless/6.jpg,/assets/images/car/kia/niroNobless/7.jpg,/assets/images/car/kia/niroNobless/8.jpg,/assets/images/car/kia/niroNobless/9.jpg,/assets/images/car/kia/niroNobless/10.jpg,/assets/images/car/kia/niroNobless/11.jpg
2290,18/04식,"48,200km",TRUE,FALSE,/assets/images/car/hyundai/konaPremium/1.jpg,/assets/images/car/hyundai/konaPremium/2.jpg,/assets/images/car/hyundai/konaPremium/3.jpg,/assets/images/car/hyundai/konaPremium/4.jpg,158,44,/assets/images/car/hyundai/konaPremium/5.jpg,/assets/images/car/hyundai/konaPremium/6.jpg,/assets/images/car/hyundai/konaPremium/7.jpg,/assets/images/car/hyundai/konaPremium/8.jpg,/assets/images/car/hyundai/konaPremium/9.jpg,/assets/images/car/hyundai/konaPremium/10.jpg,/assets/images/car/hyundai/konaPremium/11.jpg
280,17/12식,"2,547km",TRUE,FALSE,/assets/images/car/samsung/sm3ZESEplus/1.jpg,/assets/images/car/samsung/sm3ZESEplus/2.jpg,/assets/images/car/samsung/sm3ZESEplus/3.jpg,/assets/images/car/samsung/sm3ZESEplus/4.jpg,61,52,/assets/images/car/samsung/sm3ZESEplus/5.jpg,/assets/images/car/samsung/sm3ZESEplus/6.jpg,/assets/images/car/samsung/sm3ZESEplus/7.jpg,/assets/images/car/samsung/sm3ZESEplus/8.jpg,/assets/images/car/samsung/sm3ZESEplus/9.jpg,/assets/images/car/samsung/sm3ZESEplus/10.jpg,/assets/images/car/samsung/sm3ZESEplus/11.jpg
3188,19/02식,"10,254km",TRUE,FALSE,/assets/images/car/hyundai/ioniqN/31.jpg,/assets/images/car/hyundai/ioniqN/2.jpg,/assets/images/car/hyundai/ioniqN/3.jpg,/assets/images/car/hyundai/ioniqN/4.jpg,3,15,/assets/images/car/hyundai/ioniqN/5.jpg,/assets/images/car/hyundai/ioniqN/6.jpg,/assets/images/car/hyundai/ioniqN/7.jpg,/assets/images/car/hyundai/ioniqN/8.jpg,/assets/images/car/hyundai/ioniqN/9.jpg,/assets/images/car/hyundai/ioniqN/10.jpg,/assets/images/car/hyundai/ioniqN/11.jpg
390,17/12식,173km,TRUE,FALSE,/assets/images/car/hyundai/ioniqN/1.jpg,/assets/images/car/hyundai/ioniqN/2.jpg,/assets/images/car/hyundai/ioniqN/3.jpg,/assets/images/car/hyundai/ioniqN/4.jpg,62,68,/assets/images/car/hyundai/ioniqN/5.jpg,/assets/images/car/hyundai/ioniqN/6.jpg,/assets/images/car/hyundai/ioniqN/7.jpg,/assets/images/car/hyundai/ioniqN/8.jpg,/assets/images/car/hyundai/ioniqN/9.jpg,/assets/images/car/hyundai/ioniqN/10.jpg,/assets/images/car/hyundai/ioniqN/11.jpg
1700,18/04식,"15,929km",TRUE,FALSE,/assets/images/car/hyundai/konaModern/1.jpg,/assets/images/car/hyundai/konaModern/2.jpg,/assets/images/car/hyundai/konaModern/3.jpg,/assets/images/car/hyundai/konaModern/4.jpg,134,43,/assets/images/car/hyundai/konaModern/5.jpg,/assets/images/car/hyundai/konaModern/6.jpg,/assets/images/car/hyundai/konaModern/7.jpg,/assets/images/car/hyundai/konaModern/8.jpg,/assets/images/car/hyundai/konaModern/9.jpg,/assets/images/car/hyundai/konaModern/10.jpg,/assets/images/car/hyundai/konaModern/11.jpg
1990,18/04식,"54,284km",TRUE,FALSE,/assets/images/car/gm/boltEVpriemier/1.jpg,/assets/images/car/gm/boltEVpriemier/2.jpg,/assets/images/car/gm/boltEVpriemier/3.jpg,/assets/images/car/gm/boltEVpriemier/4.jpg,208,63,/assets/images/car/gm/boltEVpriemier/5.jpg,/assets/images/car/gm/boltEVpriemier/6.jpg,/assets/images/car/gm/boltEVpriemier/7.jpg,/assets/images/car/gm/boltEVpriemier/8.jpg,/assets/images/car/gm/boltEVpriemier/9.jpg,/assets/images/car/gm/boltEVpriemier/10.jpg,/assets/images/car/gm/boltEVpriemier/11.jpg
1730,17/04식,"92,760km",TRUE,FALSE,/assets/images/car/gm/boltEVpriemier/23.jpg,/assets/images/car/gm/boltEVpriemier/2.jpg,/assets/images/car/gm/boltEVpriemier/3.jpg,/assets/images/car/gm/boltEVpriemier/4.jpg,250,63,/assets/images/car/gm/boltEVpriemier/5.jpg,/assets/images/car/gm/boltEVpriemier/6.jpg,/assets/images/car/gm/boltEVpriemier/7.jpg,/assets/images/car/gm/boltEVpriemier/8.jpg,/assets/images/car/gm/boltEVpriemier/9.jpg,/assets/images/car/gm/boltEVpriemier/10.jpg,/assets/images/car/gm/boltEVpriemier/11.jpg
2990,19/04식,"69,224km",TRUE,FALSE,/assets/images/car/samsung/sm3ZERE/1.jpg,/assets/images/car/samsung/sm3ZERE/2.jpg,/assets/images/car/samsung/sm3ZERE/3.jpg,/assets/images/car/samsung/sm3ZERE/4.jpg,191,32,/assets/images/car/samsung/sm3ZERE/5.jpg,/assets/images/car/samsung/sm3ZERE/6.jpg,/assets/images/car/samsung/sm3ZERE/7.jpg,/assets/images/car/samsung/sm3ZERE/8.jpg,/assets/images/car/samsung/sm3ZERE/9.jpg,/assets/images/car/samsung/sm3ZERE/10.jpg,/assets/images/car/samsung/sm3ZERE/11.jpg
2450,18/05식,"59,511km",TRUE,FALSE,/assets/images/car/kia/soulEV/1.jpg,/assets/images/car/kia/soulEV/2.jpg,/assets/images/car/kia/soulEV/3.jpg,/assets/images/car/kia/soulEV/4.jpg,159,56,/assets/images/car/kia/soulEV/5.jpg,/assets/images/car/kia/soulEV/6.jpg,/assets/images/car/kia/soulEV/7.jpg,/assets/images/car/kia/soulEV/8.jpg,/assets/images/car/kia/soulEV/9.jpg,/assets/images/car/kia/soulEV/10.jpg,/assets/images/car/kia/soulEV/11.jpg
1990,17/06식,"20,465km",TRUE,FALSE,/assets/images/car/hyundai/konaPremium/1.jpg,/assets/images/car/hyundai/konaPremium/2.jpg,/assets/images/car/hyundai/konaPremium/3.jpg,/assets/images/car/hyundai/konaPremium/4.jpg,228,44,/assets/images/car/hyundai/konaPremium/5.jpg,/assets/images/car/hyundai/konaPremium/6.jpg,/assets/images/car/hyundai/konaPremium/7.jpg,/assets/images/car/hyundai/konaPremium/8.jpg,/assets/images/car/hyundai/konaPremium/9.jpg,/assets/images/car/hyundai/konaPremium/10.jpg,/assets/images/car/hyundai/konaPremium/11.jpg
2450,18/05식,"59,511km",TRUE,FALSE,/assets/images/car/hyundai/ioniqN/27.jpg,/assets/images/car/hyundai/ioniqN/2.jpg,/assets/images/car/hyundai/ioniqN/3.jpg,/assets/images/car/hyundai/ioniqN/4.jpg,160,65,/assets/images/car/hyundai/ioniqN/5.jpg,/assets/images/car/hyundai/ioniqN/6.jpg,/assets/images/car/hyundai/ioniqN/7.jpg,/assets/images/car/hyundai/ioniqN/8.jpg,/assets/images/car/hyundai/ioniqN/9.jpg,/assets/images/car/hyundai/ioniqN/10.jpg,/assets/images/car/hyundai/ioniqN/11.jpg
3160,18/06식,"33,332km",TRUE,FALSE,/assets/images/car/hyundai/ioniqN/31.jpg,/assets/images/car/hyundai/ioniqN/2.jpg,/assets/images/car/hyundai/ioniqN/3.jpg,/assets/images/car/hyundai/ioniqN/4.jpg,19,65,/assets/images/car/hyundai/ioniqN/5.jpg,/assets/images/car/hyundai/ioniqN/6.jpg,/assets/images/car/hyundai/ioniqN/7.jpg,/assets/images/car/hyundai/ioniqN/8.jpg,/assets/images/car/hyundai/ioniqN/9.jpg,/assets/images/car/hyundai/ioniqN/10.jpg,/assets/images/car/hyundai/ioniqN/11.jpg
355,19/07식,53km,TRUE,FALSE,/assets/images/car/samsung/twizyLife/17.jpg,/assets/images/car/samsung/twizyLife/2.jpg,/assets/images/car/samsung/twizyLife/3.jpg,/assets/images/car/samsung/twizyLife/4.jpg,47,45,/assets/images/car/samsung/twizyLife/5.jpg,/assets/images/car/samsung/twizyLife/6.jpg,/assets/images/car/samsung/twizyLife/7.jpg,/assets/images/car/samsung/twizyLife/8.jpg,/assets/images/car/samsung/twizyLife/9.jpg,/assets/images/car/samsung/twizyLife/10.jpg,/assets/images/car/samsung/twizyLife/11.jpg
2520,18/03식,"39,800km",TRUE,FALSE,/assets/images/car/hyundai/ioniqQ/1.jpg,/assets/images/car/hyundai/ioniqQ/2.jpg,/assets/images/car/hyundai/ioniqQ/3.jpg,/assets/images/car/hyundai/ioniqQ/4.jpg,171,66,/assets/images/car/hyundai/ioniqQ/5.jpg,/assets/images/car/hyundai/ioniqQ/6.jpg,/assets/images/car/hyundai/ioniqQ/7.jpg,/assets/images/car/hyundai/ioniqQ/8.jpg,/assets/images/car/hyundai/ioniqQ/9.jpg,/assets/images/car/hyundai/ioniqQ/10.jpg,/assets/images/car/hyundai/ioniqQ/11.jpg
275,18/04식,"8,920km",TRUE,FALSE,/assets/images/car/hyundai/ioniqQ/23.jpg,/assets/images/car/hyundai/ioniqQ/2.jpg,/assets/images/car/hyundai/ioniqQ/3.jpg,/assets/images/car/hyundai/ioniqQ/4.jpg,63,66,/assets/images/car/hyundai/ioniqQ/5.jpg,/assets/images/car/hyundai/ioniqQ/6.jpg,/assets/images/car/hyundai/ioniqQ/7.jpg,/assets/images/car/hyundai/ioniqQ/8.jpg,/assets/images/car/hyundai/ioniqQ/9.jpg,/assets/images/car/hyundai/ioniqQ/10.jpg,/assets/images/car/hyundai/ioniqQ/11.jpg
890,17/06식,"76,712km",TRUE,FALSE,/assets/images/car/samsung/sm3ZERE/1.jpg,/assets/images/car/samsung/sm3ZERE/2.jpg,/assets/images/car/samsung/sm3ZERE/3.jpg,/assets/images/car/samsung/sm3ZERE/4.jpg,95,50,/assets/images/car/samsung/sm3ZERE/5.jpg,/assets/images/car/samsung/sm3ZERE/6.jpg,/assets/images/car/samsung/sm3ZERE/7.jpg,/assets/images/car/samsung/sm3ZERE/8.jpg,/assets/images/car/samsung/sm3ZERE/9.jpg,/assets/images/car/samsung/sm3ZERE/10.jpg,/assets/images/car/samsung/sm3ZERE/11.jpg
799,15/03식,"43,729km",TRUE,FALSE,/assets/images/car/hyundai/ioniqN/1.jpg,/assets/images/car/hyundai/ioniqN/2.jpg,/assets/images/car/hyundai/ioniqN/3.jpg,/assets/images/car/hyundai/ioniqN/4.jpg,111,68,/assets/images/car/hyundai/ioniqN/5.jpg,/assets/images/car/hyundai/ioniqN/6.jpg,/assets/images/car/hyundai/ioniqN/7.jpg,/assets/images/car/hyundai/ioniqN/8.jpg,/assets/images/car/hyundai/ioniqN/9.jpg,/assets/images/car/hyundai/ioniqN/10.jpg,/assets/images/car/hyundai/ioniqN/11.jpg
1830,18/06식,"52,000km",TRUE,FALSE,/assets/images/car/hyundai/ioniqN/31.jpg,/assets/images/car/hyundai/ioniqN/2.jpg,/assets/images/car/hyundai/ioniqN/3.jpg,/assets/images/car/hyundai/ioniqN/4.jpg,203,65,/assets/images/car/hyundai/ioniqN/5.jpg,/assets/images/car/hyundai/ioniqN/6.jpg,/assets/images/car/hyundai/ioniqN/7.jpg,/assets/images/car/hyundai/ioniqN/8.jpg,/assets/images/car/hyundai/ioniqN/9.jpg,/assets/images/car/hyundai/ioniqN/10.jpg,/assets/images/car/hyundai/ioniqN/11.jpg
3290,18/06식,"19,212km",TRUE,FALSE,/assets/images/car/samsung/twizyIntence/23.jpg,/assets/images/car/samsung/twizyIntence/2.jpg,/assets/images/car/samsung/twizyIntence/3.jpg,/assets/images/car/samsung/twizyIntence/4.jpg,20,46,/assets/images/car/samsung/twizyIntence/5.jpg,/assets/images/car/samsung/twizyIntence/6.jpg,/assets/images/car/samsung/twizyIntence/7.jpg,/assets/images/car/samsung/twizyIntence/8.jpg,/assets/images/car/samsung/twizyIntence/9.jpg,/assets/images/car/samsung/twizyIntence/10.jpg,/assets/images/car/samsung/twizyIntence/11.jpg
