https://www.evpost.co.kr/wp/%ec%9d%b4%ed%83%88%eb%a6%ac%ec%95%84-%ec%a0%84%ea%b8%b0%ec%b0%a8-%ed%8c%90%eb%a7%a4%eb%9f%89-2%eb%b0%b0-%ec%a6%9d%ea%b0%80%ed%96%88%eb%8b%a4/,"이탈리아, 전기차 판매량 2배 증가했다",2020.07.27,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/21180810/07-21-%ED%95%9C%EC%9A%A9%EB%8D%95-%EC%9D%B4%ED%83%88%EB%A6%AC%EC%95%84-%EC%A0%84%EA%B8%B0%EC%B0%A8-%ED%8C%90%EB%A7%A4%EB%9F%89-2%EB%B0%B0-%EC%A6%9D%EA%B0%80%ED%96%88%EB%8B%A4-696x365.jpg,"이탈리아, 2020년 상반기 전기차 판매량 2배 증가유럽의 전기차 판매량이 급증하고 있는 가운데, 이..."
https://www.evpost.co.kr/wp/%eb%b9%88%ed%8b%b0%ec%a7%80-%ea%b0%90%ec%84%b1%ec%9d%98-%ec%a0%84%ea%b8%b0%ec%9e%90%ec%a0%84%ea%b1%b0-coleen-%ec%a0%84%ea%b8%b0%ec%9e%90%ec%a0%84%ea%b1%b0/,빈티지 감성의 전기자전거 – Coleen 전기자전거,2020.07.26,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/22110037/07-25-%ED%95%9C%EC%9A%A9%EB%8D%95-%EB%B9%88%ED%8B%B0%EC%A7%80-%EA%B0%90%EC%84%B1%EC%9D%98-%EC%A0%84%EA%B8%B0%EC%9E%90%EC%A0%84%EA%B1%B0-Coleen-696x365.jpg,빈티지 감성의 'Coleen' 전기자전거프랑스의 '콜린(Coleen)' 에서 레트로한 감성의 전기자전...
https://www.evpost.co.kr/wp/2021-%eb%a7%88%ec%84%b8%eb%9d%bc%ed%8b%b0-%ea%b8%b0%eb%b8%94%eb%a6%ac-%eb%a7%88%ec%9d%bc%eb%93%9c-%ed%95%98%ec%9d%b4%eb%b8%8c%eb%a6%ac%eb%93%9c/,뭐야? 마일드 하이브리드였어? 2021 마세라티 기블리 하이브리드,2020.07.25,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/20151133/07-22-%ED%95%9C%EC%9A%A9%EB%8D%95-2021-%EB%A7%88%EC%84%B8%EB%9D%BC%ED%8B%B0-%EA%B8%B0%EB%B8%94%EB%A6%AC-%ED%95%98%EC%9D%B4%EB%B8%8C%EB%A6%AC%EB%93%9C-696x365.jpg,2021 마세라티 기블리 하이브리드마세라티가 며칠 전부터 하이브리드를 선보일 것이라며 엄청난 티저이미...
https://www.evpost.co.kr/wp/%ea%b0%80%ec%84%b1%eb%b9%84%ea%b0%91-2000%eb%a7%8c%ec%9b%90%eb%8c%80-%ec%a0%84%ea%b8%b0%ec%b0%a8-%eb%aa%b0%ec%95%84%eb%b3%bc%ea%b9%8c-%eb%89%b4-%ed%91%b8%ec%a1%b0-e-208/,가성비갑 2000만원대 전기차 몰아볼까? 뉴 푸조 e-208,2020.07.24,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/23183904/07-23-%EB%8F%99%EC%95%84-%EB%89%B4-%ED%91%B8%EC%A1%B0-e-208-%EA%B5%AD%EB%82%B4-%EC%B2%AB-%EC%B6%9C%EC%8B%9C-%EA%B0%80%EC%84%B1%EB%B9%84%EA%B0%91-2000%EB%A7%8C%EC%9B%90%EB%8C%80-%EC%A0%84%EA%B8%B0%EC%B0%A8-%EB%AA%B0%EC%95%84%EB%B3%BC%EA%B9%8C1-696x365.jpg,뉴 푸조 e-208 국내 첫 출시보조금 지원 통한 가격경쟁력 눈길2000만 원대 수입 전기차라는...
https://www.evpost.co.kr/wp/%ea%b8%b0%ec%95%84-%eb%aa%a8%eb%b9%8c%eb%a6%ac%ed%8b%b0-%ec%a0%84%eb%ac%b8%ea%b8%b0%ec%97%85-%ed%8d%bc%ed%94%8c%ec%97%a0-%ec%84%a4%eb%a6%bd-%ec%bd%94%eb%93%9c42-%ed%98%91%eb%a0%a5/,"기아차, 모빌리티 전문기업 퍼플엠 설립… 코드42와 협력, 전기차 사업 가속!",2020.07.23,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/22101911/07-23-%EB%8F%99%EC%95%84-%EA%B8%B0%EC%95%84-%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0-%EC%A0%84%EB%AC%B8%EA%B8%B0%EC%97%85-%ED%8D%BC%ED%94%8C%EC%97%A0-%EC%84%A4%EB%A6%BD-%EC%BD%94%EB%93%9C42%EC%99%80-%ED%98%91%EB%A0%A5%ED%95%B4-%EC%A0%84%EA%B8%B0%EC%B0%A8-%EC%82%AC%EC%97%85-%EA%B0%80%EC%86%8D-696x365.jpg,"퍼플엠, 전기차 기반 맞춤 모빌리티 서비스 제공코드42, 퍼플엠 출자 참여기아자동차는 모빌리티 전..."
https://www.evpost.co.kr/wp/%eb%89%b4-%ed%91%b8%ec%a1%b0-e-208-%ec%b6%9c%ec%8b%9c-2000%eb%a7%8c%ec%9b%90%eb%8c%80-%ec%a0%84%ea%b8%b0%ec%b0%a8-%ec%8b%9c%ec%9e%a5-%ec%97%b0%eb%8b%a4/,"뉴 푸조 e-208 출시, 2000만원대 전기차 시장 연다",2020.07.22,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/21172831/07-22-%EB%8F%99%EC%95%84-%EB%89%B4-%ED%91%B8%EC%A1%B0-e-208-%EC%B6%9C%EC%8B%9C-2000%EB%A7%8C%EC%9B%90%EB%8C%80-%EC%A0%84%EA%B8%B0%EC%B0%A8-%EC%8B%9C%EC%9E%A5-%EC%97%B0%EB%8B%A4-696x365.jpg,2020 유럽 올해의 차뉴 푸조 e-208 국내 출시한불모터스가 순수 전기차 ‘뉴 푸조 e-208...
https://www.evpost.co.kr/wp/%ec%95%84%ec%9a%b0%eb%94%94-e%ed%8a%b8%eb%a1%a0-%ec%83%81%eb%b0%98%ea%b8%b0-%ec%a0%84%ea%b8%b0-suv-%ed%8c%90%eb%a7%a41%ec%9c%84-%ec%9c%a0%eb%9f%bd%ec%9e%a5%ec%95%85/,"아우디 e-트론, 상반기 대형 전기 SUV 판매 1위… 유럽시장 장악",2020.07.22,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/21144143/07-22-%EB%8F%99%EC%95%84-%EC%95%84%EC%9A%B0%EB%94%94-e%ED%8A%B8%EB%A1%A0-%EC%83%81%EB%B0%98%EA%B8%B0-%EB%8C%80%ED%98%95-%EC%A0%84%EA%B8%B0-SUV-%ED%8C%90%EB%A7%A4-1%EC%9C%84-%EC%9C%A0%EB%9F%BD%EC%8B%9C%EC%9E%A5-%EC%9E%A5%EC%95%85-696x365.jpg,아우디 e-트론 유럽시장 장악전세계 대형 전기 SUV 판매 1위아우디는 ‘e-트론’이 2020년 ...
https://www.evpost.co.kr/wp/s/,"정부, 이르면 내년부터 고가 전기차 보조금 지원 중단 검토?",2020.07.21,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/20172727/07-21-%EB%8F%99%EC%95%84-%EC%A0%95%EB%B6%80-%EB%82%B4%EB%85%84%EB%B6%80%ED%84%B0-%EA%B3%A0%EA%B0%80-%EC%A0%84%EA%B8%B0%EC%B0%A8-%EB%B3%B4%EC%A1%B0%EA%B8%88-%EC%A7%80%EC%9B%90-%EC%A4%91%EB%8B%A8-%EA%B2%80%ED%86%A01-696x365.jpg,"'내년부터 고가車는 제외' 부처 협의기준 7000만원 검토, 국산차도 적용빠르면 내년부터 가격이 ..."
https://www.evpost.co.kr/wp/%ec%8c%8d%ec%9a%a9%ec%b0%a8-%ec%b2%ab-%ec%a0%84%ea%b8%b0-suv-e100-%ec%9d%b4%eb%af%b8%ec%a7%80-%ea%b3%b5%ea%b0%9c-%eb%82%b4%eb%85%84-%ec%83%81%eb%b0%98%ea%b8%b0-%ec%b6%9c%ec%8b%9c-%eb%aa%a9%ed%91%9c/,쌍용차 첫 전기 SUV E100 이미지 공개! 내년 상반기 출시 목표,2020.07.20,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/20180901/07-20-%EB%8F%99%EC%95%84-%EC%8C%8D%EC%9A%A9-%EC%B2%AB-%EC%A0%84%EA%B8%B0-SUV-E100-%EC%99%B8%ED%98%95-%EC%9D%B4%EB%AF%B8%EC%A7%80-%EA%B3%B5%EA%B0%9C-%EB%82%B4%EB%85%84-%EC%83%81%EB%B0%98%EA%B8%B0-%EC%B6%9C%EC%8B%9C-%EB%AA%A9%ED%91%9C2-696x365.jpg,쌍용 첫 전기차 E1002021년 상반기 출시쌍용차가 내년 상반기 출시 예정인 전기차 ‘E100’...
https://www.evpost.co.kr/wp/%ed%98%84%eb%8c%80%ec%b0%a8-%ed%95%9c%ea%b5%ad%ea%b0%80%ec%8a%a4%ea%b3%b5%ec%82%ac%ec%99%80-%ec%88%98%ec%86%8c-%ec%9d%b8%ed%94%84%eb%9d%bc-%ed%99%95%eb%8c%80-%ec%9c%84%ed%95%b4-%ed%9e%98%ec%9d%84/,"현대차, 한국가스공사와 수소 인프라 확대 위해 힘을 모은다!",2020.07.20,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/16133511/07-18-%EB%8F%99%EC%95%84-%ED%98%84%EB%8C%80%EC%B0%A8-%ED%95%9C%EA%B5%AD%EA%B0%80%EC%8A%A4%EA%B3%B5%EC%82%AC%EC%99%80-%EC%88%98%EC%86%8C-%EC%9D%B8%ED%94%84%EB%9D%BC-%ED%99%95%EB%8C%80-%EC%9C%84%ED%95%B4-%ED%9E%98%EC%9D%84-%EB%AA%A8%EC%9D%80%EB%8B%A4-696x365.jpg,"현대차, 한국가스공사와수소 인프라 확대 위해 힘을 모은다!현대자동차그룹과 한국가스공사가 수소 인프..."
https://www.evpost.co.kr/wp/tesla%ec%9d%98-%ec%9e%90%ec%9c%a8%ec%a3%bc%ed%96%89-%ea%b4%80%eb%a0%a8-%ea%b4%91%ea%b3%a0-%ed%91%9c%ed%98%84%ec%9d%84-%ea%b8%88%ec%a7%80%ec%8b%9c%ed%82%a8-%eb%8f%85%ec%9d%bc-%eb%b2%95%ec%9b%90/,Tesla의 자율주행 관련 광고 표현을 금지시킨 독일 법원,2020.07.19,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/16151401/07-18-otv-%EC%86%A1%EC%98%81%EC%84%AD-Tesla%EC%9D%98-%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89-%EA%B4%80%EB%A0%A8-%EA%B4%91%EA%B3%A0-%ED%91%9C%ED%98%84%EC%9D%84-%EA%B8%88%EC%A7%80%EC%8B%9C%ED%82%A8-%EB%8F%85%EC%9D%BC-%EB%B2%95%EC%9B%90.png,"독일 법원, 테슬라 자율주행광고 표현 금지 판결독일은 법원이 Tesla의 운전 보조 시스템의 능..."
https://www.evpost.co.kr/wp/bmw-%eb%89%b4-x5-x%eb%93%9c%eb%9d%bc%ec%9d%b4%eb%b8%8c-45e-%ec%82%ac%ec%a0%84%ea%b3%84%ec%95%bd/,"BMW 뉴 X5 x드라이브 45e 사전계약, 전기로만 최대 54km 주행",2020.07.17,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/14175808/07-16-%EB%8F%99%EC%95%84-BMW-%EB%89%B4-X5-x%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%B8%8C-45e-%EC%82%AC%EC%A0%84%EA%B3%84%EC%95%BD-696x365.jpg,연료 소모 없이 전기로만 최대 54km 주행BMW코리아가 10일 ‘뉴 X5 x드라이브45e’ 사전...
https://www.evpost.co.kr/wp/%eb%94%94%ec%a0%a4-%ec%a0%9c%ec%99%b8%ed%95%98%ea%b3%a0-%ec%a0%84%eb%8f%99%ed%99%94-%ec%a0%84%eb%9e%b5-%ea%b0%80%eb%8f%99-%eb%b3%bc%eb%b3%b4-%eb%89%b4-s90-%ea%b3%b5%ea%b0%9c/,"디젤 제외하고 전동화 전략 가동! 볼보코리아, 뉴 S90 공개",2020.07.16,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/14134806/07-16-%EB%8F%99%EC%95%84-%EB%94%94%EC%A0%A4-%EC%A0%9C%EC%99%B8%ED%95%98%EA%B3%A0-%EC%A0%84%EB%8F%99%ED%99%94-%EC%A0%84%EB%9E%B5-%EA%B0%80%EB%8F%99-%EB%B3%BC%EB%B3%B4-%EC%83%88%EB%A1%9C%EC%9A%B4-S90-%EA%B3%B5%EA%B0%9C2-696x365.jpg,글로벌 전동화 전략 반영한 첫 모델디젤 대체하는 48V 마일드하이브리드 채용볼보가 글로벌 전동화 ...
https://www.evpost.co.kr/wp/%ed%85%8c%ec%8a%ac%eb%9d%bc%ec%9d%98-%ec%98%a4%ed%86%a0%ed%8c%8c%ec%9d%bc%eb%9f%bfautopilot-%ec%99%84%ec%a0%84%ec%9e%90%ec%9c%a8%ec%a3%bc%ed%96%89-%ec%95%84%eb%8b%88%eb%8b%a4/,"테슬라의 오토파일럿(Autopilot), 완전자율주행 아니다",2020.07.15,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/13134625/07-15-%ED%95%9C%EC%9A%A9%EB%8D%95-%ED%85%8C%EC%8A%AC%EB%9D%BC%EC%9D%98-%EC%98%A4%ED%86%A0%ED%8C%8C%EC%9D%BC%EB%9F%BF-Autopilot-%EC%99%84%EC%A0%84%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89-%EC%95%84%EB%8B%88%EB%8B%A41-696x365.jpg,"테슬라 오토파일럿,완전자율주행 아니다독일에서 테슬라(Tesla) 의 오토파일럿(Autopilot)..."
https://www.evpost.co.kr/wp/%ed%85%8c%ec%8a%ac%eb%9d%bc-%ec%98%a4%eb%84%88%ea%b0%80-%ec%95%8c%eb%a0%a4%ec%a3%bc%eb%8a%94-%ed%85%8c%ec%8a%ac%eb%9d%bc-%eb%89%b4%ec%8a%a4-%ec%9e%90%ea%b3%a0-%ec%9d%bc%ec%96%b4%eb%82%98/,"테슬라 오너가 알려주는 테슬라 뉴스 – 자고 일어나니 주행거리가 늘어난 모델 S,  FSD 가격 상승 소식 등",2020.07.14,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/13104611/07-14-%EC%BD%94%EB%9E%80-%ED%85%8C%EC%8A%AC%EB%9D%BC%EC%98%A4%EB%84%88%EA%B0%80-%EC%A0%84%ED%95%98%EB%8A%94-%ED%85%8C%EC%8A%AC%EB%9D%BC-%EB%89%B4%EC%8A%A4-696x365.png,"자고 일어나니주행거리가늘어난 모델 S?테슬라, 롱레인지 모델S를'롱레인지 플러스'로 펌웨..."
https://www.evpost.co.kr/wp/%ec%98%81%ea%b5%ad-2032%eb%85%84%eb%b6%80%ed%84%b0-%eb%82%b4%ec%97%b0%ea%b8%b0%ea%b4%80-%ec%b0%a8%eb%9f%89-%ed%8c%90%eb%a7%a4%ea%b8%88%ec%a7%80/,"영국, 2032년부터 내연기관 차량 판매금지",2020.07.13,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/08173556/07-11-%ED%95%9C%EC%9A%A9%EB%8D%95-%EC%98%81%EA%B5%AD-2032%EB%85%84%EB%B6%80%ED%84%B0-%EB%82%B4%EC%97%B0%EA%B8%B0%EA%B4%80-%EC%B0%A8%EB%9F%89-%ED%8C%90%EB%A7%A4%EA%B8%88%EC%A7%80-696x365.jpg,"영국, 2032년부터가솔린, 디젤 등 내연기관차 금지전 세계적으로 배터리를 이용한 전기자동차와 수..."
https://www.evpost.co.kr/wp/%ec%a0%84%ea%b8%b0%ec%b0%a8-%ec%b6%a9%ec%a0%84-%ed%94%8c%eb%9f%ac%ea%b7%b8%eb%a7%8c-%ea%bd%82%ec%9c%bc%eb%a9%b4-%ea%b0%84%ed%8e%b8%ed%95%98%ea%b2%8c-%ea%b2%b0%ec%a0%9c%eb%90%a9%eb%8b%88%eb%8b%a4/,전기차 충전 플러그만 꽂으면 간편하게 결제됩니다,2020.07.12,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/08164631/07-11-%ED%95%9C%EC%9A%A9%EB%8D%95-%EC%A0%84%EA%B8%B0%EC%B0%A8-%EC%B6%A9%EC%A0%84-%ED%94%8C%EB%9F%AC%EA%B7%B8%EB%A7%8C-%EA%BD%82%EC%9C%BC%EB%A9%B4-%EA%B0%84%ED%8E%B8%ED%95%98%EA%B2%8C-%EA%B2%B0%EC%A0%9C%EB%90%A9%EB%8B%88%EB%8B%A41-696x365.jpg,"전기차 충전 결제, 간편하게플러그만 꽂으세요한국전력에서 전기차에 충전 플러그만 연결하면 사용자 인..."
https://www.evpost.co.kr/wp/%eb%8c%80%ed%95%9c%eb%af%bc%ea%b5%ad-%ed%85%8c%ec%8a%ac%eb%9d%bc-%ec%88%98%ed%8d%bc%ec%b0%a8%ec%a0%80-32%ea%b0%9c%ec%86%8c%eb%a1%9c-%ec%9d%bc%eb%b3%b8-%ec%88%98%ed%8d%bc%ec%b0%a8%ec%a0%80-24%ea%b0%9c/,"대한민국, 테슬라 수퍼차저 32개소로 일본 수퍼차저 24개소에 앞서",2020.07.11,https://d3jn14jkdoqvmm.cloudfront.net/wp/wp-content/uploads/2020/07/11114945/07-08-%EC%BD%94%EB%9E%80-%EC%8B%A0%EC%9B%90%EC%84%AD-%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD-%ED%85%8C%EC%8A%AC%EB%9D%BC-%EC%88%98%ED%8D%BC%EC%B0%A8%EC%A0%80-32%EA%B0%9C%EC%86%8C%EB%A1%9C-%EC%9D%BC%EB%B3%B8-%EC%88%98%ED%8D%BC%EC%B0%A8%EC%A0%80-24%EA%B0%9C%EC%86%8C%EC%97%90-%EC%95%9E%EC%84%9C1-696x365.jpg,대한민국의 수퍼차저는얼마나 있을까요?바로 '32'개소입니다.2020년 5...
